customer_ID,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,LOYALTY_PROGRAM,CREATED_ON,COUNTRY_CODE
0a749a32,direct,mobile,0,43932,JP
89e9cc20,affiliate,unknown,0,43360,US
7e03342f,affiliate,unknown,0,42786,US
4fcc6955,direct,mobile,1,43553,CA
45c9a0b0,direct,mobile,1,43239,NL
6b0bbbd7,direct,mobile,1,43451,US
113c67f4,direct,mobile,1,43582,ES
d3ab12c2,direct,mobile,0,43646,NZ
77a96b83,direct,mobile,0,43874,NL
af444b42,direct,mobile,1,43124,CH
dc91352f,email,desktop,0,43716,US
dd250f06,direct,mobile,0,43685,NZ
7102c22a,affiliate,unknown,0,43021,US
0f0469b5,direct,mobile,0,43518,MX
844e378e,direct,mobile,0,43546,US
16cbd721,direct,mobile,0,43099,CH
b7306d15,direct,mobile,0,43305,DE
fa66c2e9,direct,mobile,1,43393,FR
5fedc97e,direct,mobile,1,43331,CA
ae6672fb,direct,mobile,0,43167,US
b7b6af12,direct,mobile,0,43418,US
bf14f0aa,direct,mobile,0,43927,US
9a8533d3,direct,mobile,0,43563,AT
4c499732,direct,mobile,1,43555,JP
1249b257,email,mobile,0,43671,NG
836438d4,email,desktop,0,43776,US
ab65479b,direct,mobile,0,43273,US
2418c8c6,direct,mobile,1,43249,GB
5ffa05a4,direct,mobile,1,42764,US
5dc6f22a,direct,mobile,1,43611,US
f3ea03ab,direct,mobile,0,43791,EG
15b36a2d,direct,mobile,0,43042,BD
c5cfa1d3,email,mobile,1,43406,CA
b6cba1eb,direct,mobile,0,43579,US
ae17da90,direct,mobile,0,43539,US
8b347678,direct,mobile,0,43942,US
30bfc11c,,,1,43693,KR
8e2c48d2,direct,mobile,0,43024,JP
5cdf1402,social media,tablet,0,43347,US
2aed5e68,direct,mobile,1,43526,US
eadc962d,direct,mobile,1,43600,US
7f32be97,direct,mobile,1,43397,US
e4eb74a7,direct,mobile,1,43392,BM
db38008a,direct,mobile,1,43245,PL
5270a2c2,direct,mobile,0,43992,US
51798bb3,direct,mobile,0,43896,GB
9c4dc02d,direct,mobile,0,43588,US
7bfdabca,direct,mobile,0,43883,CL
0e61c490,direct,mobile,1,42868,US
41668f04,direct,mobile,0,43730,US
3fddc301,email,desktop,0,43984,US
74dd5b84,direct,mobile,1,43467,CA
de9e5de3,direct,mobile,0,43916,IT
c2c93316,direct,mobile,0,43596,US
cb48e9cd,direct,mobile,0,43633,GB
dbfb33e5,direct,mobile,1,43507,MX
11e1fb3b,email,mobile,1,43675,US
1630541b,direct,mobile,0,43574,ES
881abccd,direct,mobile,0,43621,IE
f9d68d10,direct,mobile,1,44016,US
01f556b3,direct,mobile,1,43340,FR
74b1966c,direct,mobile,0,43229,US
292944ec,direct,mobile,0,43802,US
88c8cfde,email,mobile,1,43745,RU
6a029fae,direct,mobile,0,43663,CA
7b723a0b,unknown,tv,1,43569,US
fb027525,affiliate,unknown,1,43240,CA
9ea2b2ae,direct,mobile,0,43184,DE
ec898b7e,direct,mobile,1,43808,US
36a8bfc9,direct,mobile,0,43129,TW
be9bb135,social media,tablet,0,43541,US
a71294b6,direct,mobile,0,43503,IT
3a103054,direct,mobile,0,43388,AL
43730a73,direct,mobile,0,43918,DE
4ff63ae0,direct,mobile,0,43561,MY
bc381ee0,direct,mobile,0,42850,JP
43ae6299,direct,mobile,1,43580,US
b4a05494,direct,mobile,1,43520,US
3c9a0bda,direct,mobile,1,43153,GB
7cc9021d,direct,mobile,1,43331,CH
f57194a3,direct,mobile,0,43906,FR
b3b45f21,direct,mobile,0,43194,US
de715399,direct,mobile,1,43430,US
56bf6743,direct,mobile,0,43021,NO
5543607e,direct,mobile,0,43707,NO
60038f7a,direct,mobile,1,43536,GB
6cbb1afa,social media,tablet,0,44046,JP
6620d07a,direct,mobile,1,43860,US
9d97fb01,direct,mobile,0,43867,GB
694bf540,direct,mobile,1,43499,CA
1292f736,direct,mobile,1,43708,US
ecf60300,direct,mobile,1,43800,ES
5b292f43,direct,mobile,1,43262,AU
1de22cda,affiliate,unknown,1,43909,US
1d2ebb88,direct,mobile,1,43955,CA
4472839f,direct,mobile,1,43462,US
9e29be7a,direct,mobile,1,43853,SE
8e0dc68b,direct,mobile,1,43348,US
4dedad39,email,mobile,1,43251,DE
a473d95e,direct,mobile,0,43596,US
c16bbcc5,direct,mobile,1,43419,FR
a34ecf2b,email,desktop,1,43384,FR
da279f3e,direct,mobile,0,43761,US
e26de929,email,mobile,1,43827,AR
70cb3163,direct,mobile,0,43793,US
a83ee6eb,email,mobile,0,43897,US
dd6479b4,direct,mobile,0,42777,US
292751,email,desktop,1,43505,PH
06356c53,direct,mobile,0,43590,SE
26fc5577,direct,mobile,0,43510,RU
80246bf9,direct,mobile,0,43420,BR
f14a5d88,direct,mobile,1,43249,LK
11a37bad,email,mobile,1,43293,CA
ea0abfbf,email,desktop,1,43738,AU
e9ad6c25,direct,mobile,1,43359,CH
744bff29,direct,mobile,1,43301,GB
d0a317dc,email,desktop,1,44049,US
c3860503,direct,mobile,0,43315,US
2473b8c2,direct,mobile,1,43489,NO
9cbaa961,direct,mobile,1,43313,SE
3d186969,direct,mobile,0,43896,US
13355367,direct,mobile,1,43556,BR
071c0f71,direct,mobile,1,43632,CH
3bdc6839,email,desktop,0,44084,US
e178a867,direct,mobile,1,43585,NO
5a5164fb,direct,mobile,1,43257,US
54d94b95,direct,mobile,1,43508,US
bbf643ea,direct,mobile,1,43319,US
aa417dc5,direct,mobile,0,43963,US
ea787a3d,direct,mobile,1,43575,MX
7cf7dbbc,direct,mobile,1,43599,US
7d0218ef,direct,mobile,1,43402,US
b24ab8e1,direct,mobile,0,43361,US
ad614ffb,direct,mobile,0,43695,PL
08b4d000,direct,mobile,1,43910,US
fdb1d958,direct,mobile,0,43530,US
abdf1b6f,direct,mobile,0,43177,US
63a16fd5,affiliate,unknown,0,43289,US
89e4e7e9,direct,mobile,0,43599,US
3011ee05,direct,mobile,0,43224,US
3.46E+221,direct,mobile,0,43834,NL
ac5f11af,direct,mobile,0,44077,US
aa7f86d2,direct,mobile,0,43586,US
1aa7366d,direct,mobile,0,43719,KE
4aa08489,email,mobile,0,42910,US
428c6a84,direct,mobile,0,43494,US
70a20329,direct,mobile,1,43655,DE
60a0e4fb,direct,mobile,1,43296,US
17c624cd,direct,mobile,1,43270,FI
f734c13d,direct,mobile,1,43792,AU
d5661d54,direct,mobile,0,43971,SG
8393e908,direct,mobile,1,43576,FR
19452bda,direct,mobile,0,43452,US
bd699f34,direct,mobile,1,43822,US
15f74f52,direct,mobile,1,42970,US
6abac5a5,direct,mobile,1,43262,US
5a9a8bfb,email,desktop,1,43574,US
edcf2695,email,desktop,0,43521,US
8c864c81,,,0,43475,BO
30b9f199,direct,mobile,0,43488,US
781d4f62,direct,mobile,0,43590,GB
f8dd65e0,direct,mobile,1,43472,GB
040e2dd8,direct,mobile,1,43854,US
9834e4c2,direct,mobile,1,44084,CA
35b48933,direct,mobile,1,43812,US
6075a28a,direct,mobile,1,43233,US
7d7f2960,direct,mobile,0,43058,GB
6c26f6d7,direct,mobile,1,43252,GB
1cf90381,direct,mobile,0,43760,GB
c6479be8,direct,mobile,1,43169,US
152c7b8e,direct,mobile,0,43923,JP
f42532ed,direct,mobile,1,43075,CA
cb79b1e1,direct,mobile,0,43373,US
70cd88e0,direct,mobile,0,43656,US
940a1fa9,direct,mobile,1,43561,US
8dc4afb8,direct,mobile,1,43968,US
57307abe,direct,mobile,1,42957,EG
2746bae4,direct,mobile,1,43366,US
608849fd,direct,mobile,0,43691,US
9f327180,direct,mobile,1,42893,CA
ca8ac451,direct,mobile,0,43326,US
547c1088,affiliate,unknown,0,43731,CZ
25e5ab89,direct,mobile,0,44105,US
ab569733,affiliate,unknown,0,43460,BR
ecfa96ca,direct,mobile,0,43412,MU
8e707901,direct,mobile,1,42992,US
2cbee8fb,direct,mobile,0,43005,DE
98a98335,direct,mobile,1,43562,FR
a5ef6f56,direct,mobile,1,43072,GB
c3684581,email,mobile,0,43823,US
5cc9065d,direct,mobile,0,43246,GB
5b44b0c1,email,desktop,0,43611,US
f1a1b818,direct,mobile,0,43565,GB
547a163a,direct,mobile,0,43134,US
a1a45b6c,direct,mobile,1,43848,US
2c78c554,direct,mobile,1,43165,AU
478cdfdc,email,mobile,0,43358,US
4de66ceb,direct,mobile,1,43593,US
042e64ce,direct,mobile,1,43446,NL
12c96456,direct,mobile,1,43752,RU
ee42a88f,direct,mobile,1,43433,BR
bdd4a2ab,direct,mobile,1,44079,AU
2bc20434,email,mobile,0,43705,US
cfe7785d,direct,mobile,1,44003,US
43826ead,direct,mobile,1,43132,US
de02a88f,direct,mobile,1,43028,GB
cfa2ef3d,direct,mobile,1,43404,US
1c3d26ba,direct,mobile,1,43880,US
6843e2ba,direct,mobile,0,43562,TR
c911d80e,direct,mobile,1,43334,US
a841f010,direct,mobile,0,43499,BR
bd50184d,direct,mobile,0,43632,US
c3a9e4be,affiliate,unknown,0,43499,US
a014bf57,direct,mobile,1,43780,US
96b1038e,email,mobile,1,43711,US
397883de,direct,mobile,1,43637,AT
0140329f,email,mobile,0,43897,IT
48e0f5ad,direct,mobile,1,43252,US
51198aff,direct,mobile,0,43284,NO
26e67bac,direct,mobile,1,43745,US
ef5e35eb,direct,mobile,1,43390,US
d08840ca,direct,mobile,0,43112,BR
3a8f8b31,email,mobile,0,43415,ES
69e42608,direct,mobile,0,43588,CO
64f976ef,direct,mobile,0,43427,FR
76f05de7,direct,mobile,0,43756,BE
5b7a6864,direct,mobile,1,43638,US
aa128280,direct,mobile,0,43766,US
ee6cc3ba,affiliate,unknown,0,42915,GB
e711217d,direct,mobile,1,43738,US
e315e349,affiliate,unknown,1,43455,DE
53b9ffcd,email,mobile,0,43130,US
4c10155c,direct,mobile,0,42939,BR
7a734d17,direct,mobile,1,43403,US
ec4d68e1,direct,mobile,0,43047,US
d0949df1,direct,mobile,0,43931,US
c2e496f3,email,mobile,1,43661,GB
5d82342a,email,desktop,0,43478,CA
b873d7aa,direct,mobile,0,43925,US
b9e9db73,direct,mobile,0,43617,US
2df56080,direct,mobile,0,42955,SE
5071fb21,direct,mobile,1,43359,US
2c3eab7a,direct,mobile,1,43441,US
d5cbb820,email,desktop,1,43847,US
a9300278,email,desktop,0,43870,UA
ef504ebe,direct,mobile,1,43445,ES
4b87766c,email,desktop,1,43820,US
5e681086,direct,mobile,1,43908,US
b526c7dd,direct,mobile,1,43611,NO
19c57d28,direct,mobile,1,43429,BR
b7e12dc9,direct,mobile,1,43531,US
d4c12ec5,direct,mobile,1,43816,US
914ee772,affiliate,unknown,1,43720,US
9d111bf6,email,mobile,1,43583,RU
1ca299b2,email,mobile,1,43604,US
7f9878c5,direct,mobile,1,43779,US
869fa0bb,email,mobile,0,43575,US
367dbb9a,direct,mobile,1,43377,US
3b0753c7,direct,mobile,0,43697,DE
34fdd01e,direct,mobile,1,43351,AU
734fdba0,direct,mobile,1,42868,US
f3611449,direct,mobile,1,43310,IN
bd7fb268,email,desktop,0,44024,GB
403fedf3,direct,mobile,0,43752,GB
bc8466fe,direct,mobile,0,43082,AU
af8bf627,direct,mobile,1,43458,FR
41bc9d94,email,desktop,0,43833,MX
941b865f,direct,mobile,0,43463,BR
c0ec282f,direct,mobile,0,43478,BR
3967872d,direct,mobile,0,42923,KR
f67af2d2,direct,mobile,0,43463,US
1ac41f20,direct,mobile,0,43475,CA
ff594058,direct,mobile,1,42970,US
2744e1b0,direct,mobile,1,43823,NL
d8649c7b,direct,mobile,0,43487,US
c728d92c,direct,mobile,0,43581,GB
43cb78c2,direct,mobile,0,43417,US
fa9a036e,email,mobile,0,43629,DE
1af2cd62,direct,mobile,0,43882,US
81879962,direct,mobile,1,43869,IN
ad81c376,direct,mobile,1,43250,US
41d17cd9,direct,mobile,0,43284,US
63be7865,direct,mobile,0,43323,CZ
50b010a7,direct,mobile,1,42944,IT
d0ec304d,email,desktop,1,43576,US
e88b26f0,direct,mobile,0,43546,EC
d2926691,direct,mobile,0,43582,HK
a2892e82,direct,mobile,1,43035,ES
b5c4c215,direct,mobile,0,43470,CA
493bddfd,email,desktop,0,43844,TR
fb515908,,,0,43813,US
c2aa3e11,direct,mobile,1,43239,FR
a501b1a1,direct,mobile,1,43582,CA
2f207f47,direct,mobile,1,43189,US
324bd7d5,direct,mobile,1,43648,NZ
80b0f702,direct,mobile,0,43733,US
dfffdc1f,direct,mobile,1,43204,CH
53c4ddb2,direct,mobile,1,43804,AT
83a09e5e,email,desktop,1,43661,US
46b8cd14,direct,mobile,0,43605,AU
59b8bd0d,affiliate,unknown,0,42900,US
332a39a4,email,mobile,1,43857,GB
628b5ae3,direct,mobile,1,43747,RU
10d3f72a,direct,mobile,0,43193,US
462f472d,direct,mobile,0,43225,US
661dbc4c,email,mobile,1,43428,US
544056b0,direct,mobile,0,43491,US
debd0907,direct,mobile,0,43569,FI
985d69e3,direct,mobile,1,43710,FI
03b2d265,,,0,43904,US
e67f28ca,direct,mobile,0,44067,US
42d6f32b,direct,mobile,1,43121,CA
3273719,direct,mobile,0,43327,ES
25f6b37d,direct,mobile,1,44027,GB
b0ef8492,direct,mobile,0,43096,KZ
9c560110,direct,mobile,1,43409,GB
27ba7726,direct,mobile,1,43138,AU
9f2dd6b1,direct,mobile,1,43400,US
6f0f249f,direct,mobile,1,43541,FR
dc337d87,direct,mobile,1,43290,US
315f1c4b,direct,mobile,0,43763,KR
20317131,direct,mobile,0,43179,US
ffa4b857,direct,mobile,1,43235,US
e729917a,direct,mobile,1,43160,US
84714f97,direct,mobile,1,43873,US
4.05E+288,email,mobile,0,43691,US
0bf45131,direct,mobile,0,43449,IT
498f03ca,direct,mobile,0,43947,US
b09ddbd5,direct,mobile,0,43080,US
c107c99d,direct,mobile,0,43942,US
b347defb,direct,mobile,0,43616,US
b76a91a4,direct,mobile,0,43654,UA
822af3b6,direct,mobile,0,43439,US
70dfc99c,email,desktop,1,43991,US
8b4cc261,email,desktop,1,43711,HK
069d4bda,direct,mobile,0,43595,ES
6acf3c50,direct,mobile,1,43643,US
4b24693e,direct,mobile,1,43946,US
936963ab,direct,mobile,1,43732,US
dfeb5de3,direct,mobile,1,43610,US
e5d7e16f,social media,tablet,0,43371,US
792159d2,direct,mobile,1,43296,FR
c8496b4f,direct,mobile,0,43820,CA
1e55e571,direct,mobile,1,43268,CO
cdde60b0,direct,mobile,1,43093,US
0f1d7f8c,email,mobile,1,43808,US
70d399b7,direct,mobile,0,43766,VN
4ff3ef89,direct,mobile,1,43238,GB
5f69b260,direct,mobile,0,43547,US
e66d7f72,direct,mobile,0,43893,GB
c8b14412,direct,mobile,0,43568,US
2648b88e,direct,mobile,1,43578,US
b018e5b0,direct,mobile,1,43694,US
7ab0ea50,direct,mobile,1,43938,NL
f1ac6a6f,affiliate,unknown,1,43965,GB
9be3e69d,email,mobile,0,43496,PL
62c55694,direct,mobile,0,43163,DZ
9a0291ca,direct,mobile,0,43380,US
fe9ed49d,direct,mobile,0,44068,BR
5e2287ff,direct,mobile,1,43178,US
d091ad87,direct,mobile,0,43740,FR
b5468de2,email,mobile,0,43321,US
d31ddfe4,direct,mobile,1,43375,US
1eb3aa0e,direct,mobile,0,43220,US
d8ae542d,direct,mobile,0,44043,US
c6e134a1,direct,mobile,0,43772,GB
b8cca810,direct,mobile,0,43556,US
f7935ec5,direct,mobile,0,43347,US
817bacb7,direct,mobile,0,43753,IT
9f0ab400,email,mobile,0,43685,CA
1ee6e319,direct,mobile,0,42900,PA
c7b4889f,direct,mobile,0,43841,DE
1aff484b,direct,mobile,1,42888,JP
8be36f5a,direct,mobile,0,43527,US
6fddb907,direct,mobile,1,43443,US
6a1576a9,email,desktop,1,43533,US
6a2b1ed0,direct,mobile,1,43309,AU
c93d05ea,email,mobile,1,43365,US
885dbc25,direct,mobile,1,43747,US
e15160bd,direct,mobile,0,43581,CL
e6a12d17,direct,mobile,1,43783,US
bd2cfa1f,direct,mobile,1,43610,GB
5267a535,direct,mobile,1,43480,US
050cb260,direct,mobile,0,43437,CA
21e63ab7,email,desktop,0,43443,CA
134fc032,direct,mobile,1,42890,US
a0247651,direct,mobile,0,43839,US
cd6c6eda,direct,mobile,0,43974,JP
627eb926,direct,mobile,1,43539,HK
a324bf9e,direct,mobile,1,43801,GB
80a0ae7d,direct,mobile,1,43500,US
909b18a9,direct,mobile,0,43776,US
7d676abf,direct,mobile,0,43877,FR
c1b961ff,email,desktop,0,43993,NL
dca0c09c,direct,mobile,1,43949,US
0ee94781,direct,mobile,0,43908,FR
52076ec1,direct,mobile,0,43644,US
25dc141d,direct,mobile,1,43784,DE
5434695e,email,desktop,1,43437,US
c182b3a3,direct,mobile,0,43180,US
f3a1234c,direct,mobile,1,43697,US
ea658157,direct,mobile,1,43302,US
22a565f7,direct,mobile,0,43463,NZ
ac1b6ba4,direct,mobile,1,43637,PA
3459d993,direct,mobile,1,43669,GB
3984c286,direct,mobile,1,43995,JP
a44dbabe,direct,mobile,0,43364,BR
99521bd7,direct,mobile,0,43442,DE
f8eb226f,direct,mobile,1,43496,US
b4a4e1a3,direct,mobile,0,43580,FR
aced5ffb,direct,mobile,0,43575,US
c4eb4203,direct,mobile,1,43252,US
b63535ce,email,mobile,1,43520,US
4947c675,direct,mobile,0,43168,PL
afed755c,direct,mobile,0,43450,SG
0621eb7d,direct,mobile,1,43934,FI
cf8c7249,direct,mobile,1,43436,HU
9eef5709,social media,tablet,0,43384,US
0e60b74c,direct,mobile,1,43224,CZ
52f13565,direct,mobile,0,43559,US
dd1048b6,direct,mobile,1,43476,US
37653ec8,direct,mobile,1,43254,RO
8afe8eed,email,mobile,1,43414,IT
a1388faf,email,mobile,1,43583,US
b66efaf8,direct,mobile,1,44061,CA
c1e0411f,direct,mobile,1,43339,US
b949948b,direct,mobile,1,43584,US
4ba6632a,email,desktop,0,43458,US
456e070f,affiliate,unknown,1,43628,US
efdf6356,direct,mobile,1,43475,CA
c7a8c6d9,direct,mobile,1,43536,US
e4cd6252,direct,mobile,0,43721,IE
1d9e2f81,direct,mobile,1,43986,US
c893a827,direct,mobile,1,43895,IE
281c1e92,unknown,tv,1,43801,AU
14f914e2,direct,mobile,0,43596,AU
96d5cf5e,direct,mobile,1,43629,NL
0d808d82,direct,mobile,1,43520,US
3736170c,direct,mobile,1,43877,FR
d4467ce8,direct,mobile,0,43211,DE
b8e06aa4,direct,mobile,0,43106,US
093164ed,direct,mobile,0,43555,PT
70427cd7,direct,mobile,1,43703,CO
9ed4e3aa,email,mobile,1,43712,AU
c09ec812,email,desktop,0,43648,GB
5dffed76,email,mobile,1,43819,AU
fb53a919,email,desktop,0,43962,US
97b9a184,affiliate,unknown,0,43496,GB
83ab161c,direct,mobile,1,43180,IT
004ce40e,direct,mobile,1,44053,GB
5a7cd787,direct,mobile,0,43336,US
7282afd8,direct,mobile,1,43038,CA
4cc1ee1a,direct,mobile,1,42974,ES
e98f7789,direct,mobile,1,43396,US
44a105a1,email,desktop,0,43723,US
babf1cc5,direct,mobile,0,43201,CH
bf688e04,direct,mobile,1,43756,CA
90924638,direct,mobile,0,44039,US
ea924623,email,mobile,1,43181,CA
339fe603,direct,mobile,1,43788,CL
7efae55c,direct,mobile,1,43484,FR
f36c77a2,direct,mobile,0,43805,US
6138c309,direct,mobile,0,43895,IN
63a90e2c,direct,mobile,1,43750,US
004addff,direct,mobile,1,42909,ES
ed981b89,direct,mobile,1,43807,EE
d6ccedec,affiliate,unknown,1,43023,US
a5849156,direct,mobile,1,43713,DK
afc7d2e8,direct,mobile,1,43329,US
5eeda2ac,direct,mobile,1,43053,US
cefb5a68,email,mobile,1,43014,FR
f6b09168,affiliate,unknown,1,43198,CA
5ddc3427,direct,mobile,0,42893,ES
4e483ac8,direct,mobile,0,43257,ES
9e46f3e7,direct,mobile,0,43343,US
94a2d1f2,email,desktop,1,43779,IL
f152ea9f,direct,mobile,1,43369,GB
41092b6d,direct,mobile,1,43677,AU
792bede5,direct,mobile,1,43532,GB
b6199d1b,direct,mobile,0,43710,AW
bf6ce145,email,mobile,0,43217,DE
49131800000,direct,mobile,0,43746,US
ee8a0b41,direct,mobile,1,43596,US
f7ec2cca,social media,tablet,1,43209,KY
ba9fe1cc,direct,mobile,1,43537,US
4ee21b7c,email,desktop,0,43857,US
5c8e1645,direct,mobile,0,43960,AU
876afcc7,direct,mobile,0,43205,GB
0bc28fe7,direct,mobile,0,43761,US
c78ca817,direct,mobile,0,43987,DE
a4a66000,direct,mobile,0,43550,US
08e3a24d,direct,mobile,1,43845,US
c466caab,direct,mobile,1,43183,MX
3df988bd,direct,mobile,1,43353,US
3b2bfc0e,direct,mobile,1,44015,IT
59030ce8,direct,mobile,1,43853,US
27fd41bb,direct,mobile,1,43786,HR
898244c0,direct,mobile,0,44020,US
25c408e6,direct,mobile,1,43552,IN
3eaaa673,direct,mobile,1,43122,US
7909b1cb,direct,mobile,1,43387,MX
8852ca36,email,mobile,1,43812,AR
43d22140,direct,mobile,1,43274,KR
c4a251f0,direct,mobile,1,43208,US
d1996fe7,direct,mobile,0,43372,US
01f977c5,direct,mobile,1,43919,JP
2296a043,direct,mobile,1,43367,US
4ec4f787,direct,mobile,1,43891,US
d67a832c,direct,mobile,1,43281,CA
94626aa3,direct,mobile,0,43896,AU
74449091,email,mobile,1,43460,ES
8fbd8ef8,direct,mobile,0,43572,CA
30824699,direct,mobile,1,43747,FI
2e90adc0,direct,mobile,0,43868,CH
54cd692c,direct,mobile,1,43087,US
b6f17879,direct,mobile,1,43968,CL
7b55fc98,email,mobile,0,43746,US
44a459e2,direct,mobile,0,43418,GB
fbe0393d,email,mobile,1,43781,US
59348b27,direct,mobile,1,42979,US
18da96ee,direct,mobile,0,43763,PL
2948d5ed,direct,mobile,1,43960,CA
02585f8b,email,desktop,1,44042,US
92c82ab0,email,desktop,1,43746,US
f36b7e16,direct,mobile,1,44167,NO
3bb1d232,direct,mobile,1,43526,ZA
b60bb656,direct,mobile,1,43012,CO
ae93ec24,direct,mobile,0,42961,US
05c901a1,email,mobile,1,43937,US
3678f9d2,affiliate,unknown,0,43646,AR
9a9fe896,direct,mobile,1,43398,DE
054e6d37,direct,mobile,1,43422,DK
69d60da1,direct,mobile,1,43437,GB
52715d95,direct,mobile,0,43995,KR
71f5a702,direct,mobile,0,43123,US
7.90E+263,direct,mobile,1,43346,DE
61bb1018,direct,mobile,0,43706,US
50a31662,email,mobile,1,43685,CA
f8284299,email,desktop,0,43748,BR
07282c69,direct,mobile,0,43413,FR
b933695b,direct,mobile,1,43621,US
4ac53ba2,direct,mobile,1,43355,AT
7dd2a77d,direct,mobile,0,43311,US
2785e9be,direct,mobile,1,43740,US
53df3320,email,mobile,0,43673,US
c03eb705,email,desktop,0,43706,US
911df6e6,direct,mobile,0,43930,US
1151ba28,direct,mobile,0,43953,US
3e27915b,direct,mobile,0,43464,BR
b392b840,direct,mobile,0,43270,US
ea406a1e,email,mobile,1,43211,US
e7fd2dcf,direct,mobile,1,43958,US
5ec77880,direct,mobile,1,43255,US
68b631c8,direct,mobile,1,43492,US
76c7f1bb,direct,mobile,0,43359,US
91336cb0,direct,mobile,1,43775,US
e699ff8d,social media,tablet,1,43526,US
daf38b8a,direct,mobile,0,43544,IT
7983a06a,direct,mobile,1,43839,PE
12231fb5,direct,mobile,1,43528,DE
1d32bc5f,direct,mobile,0,43565,US
38e0ad71,direct,mobile,1,43817,NO
917c1c9b,direct,mobile,0,43668,US
c5d02b6a,direct,mobile,0,43980,MX
0edef258,direct,mobile,1,43709,US
3b945adc,direct,mobile,1,43402,US
3b692094,email,desktop,0,43394,IN
5b8c6141,direct,mobile,1,44070,AU
74c13d50,email,mobile,1,43402,US
547f8921,direct,mobile,0,43649,US
5819cab5,direct,mobile,1,42936,BR
8a323842,direct,mobile,1,43421,US
ddd88f22,direct,mobile,1,43624,US
b8ef3a6e,direct,mobile,1,43045,US
ffc91a65,direct,mobile,0,43585,DE
7758a1f0,email,desktop,0,43517,AU
acbf6fda,direct,mobile,1,43624,US
b13b3eaf,email,desktop,0,43767,US
de141523,direct,mobile,1,43231,TR
96e0c6ae,email,mobile,1,43522,US
2c0704de,direct,mobile,0,43497,GB
12c53873,direct,mobile,0,43802,US
1652a1fe,direct,mobile,1,43640,AU
32e40e58,direct,mobile,0,43421,US
fd0aee35,direct,mobile,1,43528,US
a76592aa,direct,mobile,1,44055,US
2f988fc3,direct,mobile,1,43658,PL
378eb132,affiliate,unknown,1,43696,US
f7637486,direct,mobile,0,43534,NL
bfb52119,direct,mobile,1,43298,AR
c89369de,email,desktop,0,43723,GB
54f1eea6,direct,mobile,1,43610,SG
13253105,direct,mobile,1,43499,US
41120b74,affiliate,unknown,1,43623,US
9457a3a0,direct,mobile,1,43292,FR
a11dc2f0,direct,mobile,1,43435,US
132065c9,email,desktop,0,44014,ZA
8115384f,direct,mobile,0,43355,US
558b1f1f,email,mobile,0,43323,US
ea6776e4,email,desktop,1,43739,GB
d8aa55c7,direct,mobile,1,43660,DE
fc8665e2,direct,mobile,1,43745,GB
b02a4f00,direct,mobile,1,43638,DE
74668189,direct,mobile,0,43888,IE
2.01E+155,direct,mobile,0,43623,NL
1c4defc4,direct,mobile,1,42893,US
e4829f28,email,mobile,0,43172,US
5f6607fd,direct,mobile,0,43595,US
0b60d6bc,direct,mobile,1,43355,US
e3a9adfa,direct,mobile,1,43279,US
84c6e2b6,email,desktop,0,44139,US
5896a011,direct,mobile,0,43729,US
f996adf3,direct,mobile,1,43850,US
2cfad041,direct,mobile,1,43861,US
a1664c6c,direct,mobile,1,43466,US
e905442c,direct,mobile,1,43593,US
32ab800d,direct,mobile,0,43823,ES
df9a5f5f,email,mobile,1,43751,CA
d93ca6cf,direct,mobile,0,43713,BR
61f03592,direct,mobile,1,43598,US
b2df82d6,,,1,43453,US
269152aa,direct,mobile,1,43981,US
a22d656c,direct,mobile,1,43361,NZ
dfc79ce9,direct,mobile,1,43599,IN
2104a333,direct,mobile,0,42995,US
dff7c134,direct,mobile,1,43764,US
b37bd1bc,email,desktop,1,44034,PL
b21a73ff,direct,mobile,1,43593,GB
f2cebda8,direct,mobile,1,43611,JP
d5eefec6,direct,mobile,1,43812,SG
91a7f1fe,direct,mobile,1,43463,CA
56b08659,direct,mobile,0,43320,US
f3aff1de,direct,mobile,0,43932,PL
541751db,direct,mobile,1,43856,JP
da84525c,direct,mobile,1,43592,US
bcebbaa0,direct,mobile,1,43541,US
8557fe88,direct,mobile,1,43746,IE
f5702a50,direct,mobile,1,43852,JP
ef9123b8,direct,mobile,1,43846,GB
7cccd245,direct,mobile,0,43760,US
66ff17de,direct,mobile,1,43840,GB
b3a5f00f,direct,mobile,1,43534,NL
50ea66af,direct,mobile,1,43336,US
7a3bc484,email,mobile,0,43584,GB
2705d476,direct,mobile,0,43617,US
43d91bc1,direct,mobile,0,43656,IN
2a28c91e,direct,mobile,0,43785,US
7d5f1def,direct,mobile,1,43025,FI
9b12f8b8,direct,mobile,0,43255,US
edc5ac99,email,mobile,0,43860,RU
1ebe0604,direct,mobile,0,44026,US
c4447b91,social media,tablet,0,43321,GB
03842cf9,direct,mobile,0,43510,GB
ac2610fe,direct,mobile,1,43183,US
bd2dba8b,direct,mobile,0,43778,US
afb6acd3,direct,mobile,0,43407,FI
91e41085,direct,mobile,1,43425,US
89786eb1,direct,mobile,1,43517,US
000b5faa,direct,mobile,0,43184,US
7bc578b5,email,mobile,1,43198,CR
d3db7a0c,direct,mobile,1,43536,JP
39dd9600,direct,mobile,1,43111,US
10eae2fd,direct,mobile,1,43514,US
bad92330,email,mobile,0,43738,AU
751efbaf,affiliate,unknown,1,43734,ES
48a750ea,direct,mobile,0,43554,CA
