ID,customer_ID,PURCHASE_TS,PRODUCT_ID,PRODUCT_NAME,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,LOYALTY_PROGRAM
786237cf38948368,703c4667,2019/5/8,8d0d,Nintendo Switch,168,website,email,0
78646349b2d88154,d0c2b75b,2020/5/7,e7e6,27in 4K gaming monitor,480,website,direct,0
78664946aba34518,4db56f13,2020/7/11,8d0d,Nintendo Switch,142.8,website,direct,0
786680174b435076,4f14b5a3,2020/10/7,8d0d,Nintendo Switch,179.22,website,direct,0
786714e28b892451,daceb57f,2020/7/30,891b,27in 4K gaming monitor,408,website,direct,0
7867f32c47f29650,41ab538a,2019/12/1,ab0f,JBL Quantum 100 Gaming Headset,24,website,affiliate,0
78699337357662,87a90f08,2020/12/24,04ac,Lenovo IdeaPad Gaming 3,1018.3,website,direct,0
7872f22be3c32296,485893a8,2019/10/15,e682,Nintendo Switch,168,website,direct,1
7873bd1104d74712,b0443eee,2019/3/2,ab0f,JBL Quantum 100 Gaming Headset,24,website,social media,0
7875f9b88cd34637,4dff7161,2020/5/7,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
787fcfdc5c086239,cc1a6244,2020/7/4,ab0f,JBL Quantum 100 Gaming Headset,24.88,website,direct,1
78875a1e14433052,4a51e6db,2019/8/1,891b,27in 4K gaming monitor,329.64,website,direct,0
7888e4d97a369055,a32f86fb,2020/12/15,8e5d,Nintendo Switch,168.54,mobile app,affiliate,0
7889d45930f75467,b21dd207,2020/5/4,8d0d,Nintendo Switch,168,website,direct,1
78930932f64105321,f954267a,2020/12/20,8d0d,Nintendo Switch,168,website,affiliate,1
78930932f64105322,f954267a,2020/12/20,8d0d,Nintendo Switch,168,website,affiliate,0
78934203da471029,a7ac6c5e,2019/12/16,e682,Nintendo Switch,168,website,email,0
789457f13fe96462,e460420e,2020/8/25,8d0d,Nintendo Switch,155.42,website,direct,1
789c5aafc6b6342,07fc869a,2020/6/30,8d0d,Nintendo Switch,192.94,website,direct,1
789ddd4949745214,68bd638d,2020/10/17,ab0f,JBL Quantum 100 Gaming Headset,20.4,website,direct,1
78a757c799856898,85c6635c,2019/1/15,ab0f,JBL Quantum 100 Gaming Headset,19.2,website,email,1
78ae58c5e6484144,c6f18a3d,2019/8/16,e682,Nintendo Switch,168,website,affiliate,1
78b632e869f68131,a11054e7,2020/9/6,8d0d,Nintendo Switch,134.4,website,direct,0
78b72bb5926835,31539363,2020/2/6,e682,Nintendo Switch,168,website,direct,0
78bbff05a9369965,a5363547,2020/8/29,891b,27in 4K gaming monitor,404.72,website,direct,0
78bd3d295025524,05dee21f,2019/8/19,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
78be2e006ca16375,20cf9a97,2020/12/18,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,1
78be2e006ca16376,20cf9a97,2020/12/18,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,0
78be2e006ca16377,20cf9a97,2020/12/18,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,1
78c83d0d73a49828,7406f691,2019/6/8,8d0d,Nintendo Switch,144.01,website,direct,0
78c98f1531e57202,8680c229,2020/2/7,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
78d02c2cd8961654,9167261c,2019/9/27,ab0f,JBL Quantum 100 Gaming Headset,16.09,website,direct,1
78d0a8a64f913455,19bedbf0,2020/11/18,54ed,Sony PlayStation 5 Bundle,1951.98,website,direct,0
78d0a8a64f913456,19bedbf0,2020/11/18,54ed,Sony PlayStation 5 Bundle,1951.98,website,direct,0
78d510d10f313308,1967c933,2020/5/5,ab0f,JBL Quantum 100 Gaming Headset,24.06,website,direct,0
78d6eb7c576103614,f5314aa9,2020/8/8,7416,Dell Gaming Mouse,56.29,mobile app,direct,1
78de7b522a72009,75762071,2020/5/3,8d0d,Nintendo Switch,142.8,website,direct,0
78e2e9dfcaf87364,cebe8fe5,2020/7/13,e682,Nintendo Switch,168,website,direct,0
78e64bfae3820313,2ac988e0,2020/12/23,891b,27in 4K gaming monitor,326.72,website,direct,1
78ee39fccd069246,a3ad0886,2019/5/13,891b,27in 4K gaming monitor,313.84,website,direct,1
78f196ec42094866,e05ed0d8,2020/10/12,e682,Nintendo Switch,168,website,email,1
78f7c7cc65573991,ae9b990e,2020/12/25,8315,JBL Quantum 100 Gaming Headset,23.66,mobile app,email,1
78f7c7cc65573992,ae9b990e,2020/12/25,8315,JBL Quantum 100 Gaming Headset,23.66,mobile app,email,0
78f8e37b2b41316,50134054,2019/1/9,8d0d,Nintendo Switch,168,website,direct,1
78faeb311bd50405,758cff0e,2019/2/9,891b,27in 4K gaming monitor,480,website,direct,1
78fe543241161911,91f3478e,2020/8/4,e7e6,27in 4K gaming monitor,271.28,website,direct,0
790303e5ad3102442,f26ccf8c,2020/3/23,8d0d,Nintendo Switch,142.8,website,direct,0
79059b533e95308,055a4d0a,2020/7/21,04ac,Lenovo IdeaPad Gaming 3,963.23,website,direct,0
79068e2e51516652,2189f334,2020/12/19,04ac,Lenovo IdeaPad Gaming 3,1198,website,direct,0
7906cfd85f145445,6940f53d,2019/5/17,8e5d,Nintendo Switch,170.34,mobile app,email,1
7906dea79b080054,bd223ded,2019/2/19,8d0d,Nintendo Switch,168,website,direct,1
790a28e5d9150651,762fbdbc,2019/9/24,ab0f,JBL Quantum 100 Gaming Headset,19.37,website,direct,0
790a44db70127272,3beba548,2020/4/18,8d0d,Nintendo Switch,168,website,email,0
790b6fa397b50046,74a97f27,2020/3/21,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
790c3374fa961628,915ce261,2020/11/17,5142,Dell Gaming Mouse,49.98,mobile app,affiliate,1
790da40154f53153,7c59fa3a,2020/8/21,8d0d,Nintendo Switch,168,website,email,0
791b008aa4995407,e1b08944,2020/9/16,8d0d,Nintendo Switch,135.7,website,direct,0
791b31a3ab2105506,f9bd6c6a,2020/12/11,04ac,Lenovo IdeaPad Gaming 3,1244.12,website,direct,0
791d20e4a2791359,d83d3e6b,2020/10/6,891b,27in 4K gaming monitor,315.29,website,direct,0
7922ca4489a105365,f9675550,2020/6/29,e682,Nintendo Switch,168,website,email,0
7929ae0709a12080,164fb69b,2019/12/31,891b,27in 4K gaming monitor,480,website,email,0
7929ae0709a12081,164fb69b,2019/12/31,891b,27in 4K gaming monitor,480,website,email,0
792e35058f339475,5a4f5870,2019/7/31,8d0d,Nintendo Switch,168,website,email,1
7930eb0b1b041719,5fd40efe,2020/2/2,891b,27in 4K gaming monitor,328.83,website,direct,0
79311c3cb3187371,ceca6435,2020/7/2,e682,Nintendo Switch,168,website,direct,1
79324da310643695,650cfc2a,2020/5/2,891b,27in 4K gaming monitor,293.24,website,direct,1
7933378115074222,af2b9c6a,2019/4/29,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
793ba35e9ac73621,adb8f198,2020/11/11,8d0d,Nintendo Switch,168,website,email,1
793be9e792476709,b50f57d2,2020/8/12,8d0d,Nintendo Switch,168,website,direct,1
793ff15a3ff99420,eb4c6a48,2020/5/19,ab0f,JBL Quantum 100 Gaming Headset,16.4,website,direct,0
79447885fc136840,5395b093,2019/8/26,8d0d,Nintendo Switch,168,website,direct,1
7945aacec5195905,e30eee12,2019/2/2,891b,27in 4K gaming monitor,426.53,website,direct,1
7947254649665102,9a02a7e3,2019/1/26,8d0d,Nintendo Switch,168,website,direct,1
7948c3a1ccc91079,d79c1497,2020/8/17,e7e6,27in 4K gaming monitor,480,website,email,1
79513b3b68b63653,9637d7a0,2020/9/10,ab0f,JBL Quantum 100 Gaming Headset,22.52,website,direct,0
795296af1645637,0635032b,2020/4/20,e7e6,27in 4K gaming monitor,480,website,direct,0
7952dae859a100333,ed81dec3,2020/9/11,e682,Nintendo Switch,168,website,direct,1
79532aa476f96477,e46983af,2019/2/9,8e5d,Nintendo Switch,174.54,mobile app,direct,0
79569bff68331159,456c99e0,2019/6/5,891b,27in 4K gaming monitor,339.08,website,direct,0
7957345a58e7942,0c0a4ceb,2020/6/11,8d0d,Nintendo Switch,168.99,website,direct,1
795a6e29e9e65736,9b80155c,2020/8/6,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
795a7032f6138172,56f806f6,2019/4/10,8d0d,Nintendo Switch,140.91,website,direct,1
795e65abe8216744,21cbf828,2020/6/7,2997,JBL Quantum 100 Gaming Headset,24,mobile app,email,1
7965169d75353202,7c786a1e,2020/11/4,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,0
796ecbe47e456614,8510cb18,2020/8/9,e7e6,27in 4K gaming monitor,425.71,website,direct,0
797193568ab2861,7.1802E+28,2020/11/5,e682,Nintendo Switch,168,website,direct,0
7972fa2dc6a48493,70968b50,2020/9/25,8d0d,Nintendo Switch,160.34,website,direct,0
7975b73a2c54894,0452d6cc,2020/10/18,8d0d,Nintendo Switch,168,website,direct,0
79769e6d35d55123,813394f6,2020/10/17,e682,Nintendo Switch,160.61,website,direct,0
797a6567d1864756,9909f6d3,2019/6/19,ab0f,JBL Quantum 100 Gaming Headset,25.24,website,direct,0
797ab4990737032,09cd5395,2020/10/7,8d4f,Dell Gaming Mouse,57.55,mobile app,email,0
797b455f35a35605,505dfa39,2020/11/18,8315,JBL Quantum 100 Gaming Headset,23.62,mobile app,email,0
797b950c2ee94303,df1a4690,2019/2/20,8d0d,Nintendo Switch,168,website,direct,0
797d42d648b9363,0f6bf5e3,2019/3/27,8d0d,Nintendo Switch,150.44,website,direct,0
797e298fe4a25356,373a21f9,2019/9/12,b5f7,Nintendo Switch,83.71,mobile app,affiliate,0
797ff8ae82672535,ab10a2cd,2019/4/15,8d0d,Nintendo Switch,151.81,website,direct,0
7983a1d317533692,4bcc9306,2019/4/5,891b,27in 4K gaming monitor,353.42,website,direct,0
7986d1d4c6144385,66bd2c5d,2020/6/30,8d0d,Nintendo Switch,152.51,website,direct,0
79871c7b82053076,7c3669db,2019/4/24,54ed,Sony PlayStation 5 Bundle,1632.46,website,direct,0
798a71a278e101396,effa713c,2019/3/3,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7995e7914a990398,d6076d1b,2019/5/14,8d0d,Nintendo Switch,152.15,website,direct,0
799c0eb8ef022361,2f9a88d9,2020/12/20,8d0d,Nintendo Switch,148.35,website,direct,1
799d591611920399,2af820b5,2019/3/24,8315,JBL Quantum 100 Gaming Headset,24.54,mobile app,email,0
799f3666fdd91623,d8daa340,2020/6/29,8d0d,Nintendo Switch,129.63,website,direct,1
799f7b2630391788,d94613f7,2020/7/5,891b,27in 4K gaming monitor,438.72,website,direct,1
79a1818f06817739,247f518b,2020/6/15,afbf,27in 4K gaming monitor,360,website,direct,1
79a1818f06817740,247f518b,2020/6/15,afbf,27in 4K gaming monitor,360,website,direct,1
79a1ab15e745927,06fd333e,2019/4/2,8d0d,Nintendo Switch,168,website,direct,1
79a2b097d6261478,90fd36d6,2020/9/4,54ed,Sony PlayStation 5 Bundle,1800,website,direct,1
79a430c0546107158,fdae2da5,2019/7/18,891b,27in 4K gaming monitor,312,website,direct,1
79a4e415f1854386,7f4c929f,2020/9/7,8d0d,Nintendo Switch,168,website,direct,0
79a7801c53173369,ad2e2e0f,2020/4/11,891b,27in 4K gaming monitor,203.44,website,email,0
79af6d30ec243909,659767de,2020/10/11,ab0f,JBL Quantum 100 Gaming Headset,20.88,website,direct,1
79af6d30ec243910,659767de,2020/10/11,ab0f,JBL Quantum 100 Gaming Headset,20.88,website,direct,1
79afc82ded478303,b8db7541,2019/7/26,ab0f,JBL Quantum 100 Gaming Headset,19.95,website,direct,1
79b0534322297690,e7470f9a,2020/6/5,e682,Nintendo Switch,146.02,website,direct,1
79b1b83a1e590021,d5463122,2019/1/27,8d0d,Nintendo Switch,178.74,website,direct,0
79b771869223952,01d447bc,2020/4/29,891b,27in 4K gaming monitor,337.56,website,direct,0
79ba846bc4c92941,dbef66b0,2020/5/21,891b,27in 4K gaming monitor,321.23,website,direct,0
79bc15f57bb65033,99d4e306,2020/3/17,e682,Nintendo Switch,175.86,website,direct,1
79be99154d535138,4f3a8a01,2020/5/22,e682,Nintendo Switch,148.05,website,direct,1
79c02dcce2427332,3c1680cc,2020/10/27,891b,27in 4K gaming monitor,362.98,website,direct,0
79c11c0d0c729247,40ac6711,2020/4/14,8d0d,Nintendo Switch,146.59,website,direct,0
79c8df2f7bd102782,f32fb5bd,2019/8/23,891b,27in 4K gaming monitor,368.36,website,direct,0
79c8e9b537f13528,19ee2d59,2019/1/22,8d0d,Nintendo Switch,168,website,unknown,1
79c9685752128120,3e0aa45a,2020/4/15,8d0d,Nintendo Switch,115.82,website,direct,1
79cc34e4c674658,03afc5a8,2019/1/16,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
79d064b0e017622,0b35ea47,2020/10/29,891b,27in 4K gaming monitor,456,website,direct,1
79d403acd5585866,cb1db918,2020/5/8,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
79d7620bfd312680,17d1b2ed,2019/12/3,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
79d7620bfd312681,17d1b2ed,2019/12/3,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
79da8b9d15231339,45d46ad1,2019/3/12,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
79dc8a7a5bf38666,585c921c,2019/1/22,891b,27in 4K gaming monitor,445.18,website,email,0
79e3a55c37160138,8d9e06e3,2019/12/10,8d0d,Nintendo Switch,174.96,website,direct,1
79e3a55c37160139,8d9e06e3,2019/12/10,8d0d,Nintendo Switch,174.96,website,direct,0
79e45470ff045235,68cc9d2c,2019/7/27,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
79e765f6383102291,f20b772f,2020/11/1,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,0
79e95585baa62951,948dd906,2020/8/5,e682,Nintendo Switch,177.11,website,direct,0
79e989fcf5e52299,7a691edc,2020/8/9,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
79eaf50f64141226,5e9a9204,2020/8/4,ab0f,JBL Quantum 100 Gaming Headset,17.7,website,affiliate,1
79eccd7f0838806,0e25f621,2020/2/22,54ed,Sony PlayStation 5 Bundle,1424.98,website,direct,1
79f0b5de70d79469,bbb394b8,2020/5/4,ab0f,JBL Quantum 100 Gaming Headset,24,website,social media,1
79f46fa443a61599,914ae464,2019/4/1,8d0d,Nintendo Switch,152.15,website,direct,1
79f94f97d2825341,372d20e2,2020/4/30,e682,Nintendo Switch,168,website,direct,1
79fcd8c84a988424,d169f12d,2019/6/7,8d0d,Nintendo Switch,168,website,direct,1
7a041e444d171001,a79e21f4,2020/9/14,8d4f,Dell Gaming Mouse,49.98,mobile app,direct,1
7a091ad15be99174,eabd766f,2020/12/8,891b,27in 4K gaming monitor,283.4,website,direct,1
7a0c9f69d2457406,86fd156a,2020/8/29,22ea,Acer Nitro V Gaming Laptop,798,website,direct,1
7a1214ccd2f63004,94acecce,2020/10/30,e682,Nintendo Switch,168,website,email,1
7a12d8b4cfc102527,f29a0cf5,2020/4/11,e682,Nintendo Switch,120.98,website,direct,1
7a13dc64c47100935,eef07288,2020/4/1,8d0d,Nintendo Switch,167.76,website,direct,1
7a150999e5695662,e2715211,2020/2/25,8e5d,Nintendo Switch,161.12,mobile app,email,1
7a1b7870d837821,0bbcc1b5,2020/6/28,e682,Nintendo Switch,168,website,direct,0
7a1e10762b932539,48fd01ab,2020/11/19,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7a22a4d15ff10862,133383c7,2020/9/29,8d0d,Nintendo Switch,160.61,website,direct,0
7a249cbe4331856,70671853,2020/9/18,891b,27in 4K gaming monitor,353.88,website,affiliate,1
7a259b6dee1106115,fb24932e,2020/12/25,8e5d,Nintendo Switch,166.5,mobile app,direct,0
7a2aa566f7e96314,e405340c,2020/12/9,ab0f,JBL Quantum 100 Gaming Headset,23.24,website,direct,0
7a37bdfe3595570,05fd1d23,2020/9/17,54ed,Sony PlayStation 5 Bundle,1800,website,direct,1
7a37bdfe3595571,05fd1d23,2020/9/17,54ed,Sony PlayStation 5 Bundle,1800,website,direct,1
7a38a57815339954,5b70b83a,2019/10/1,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7a4517801a210073,112fd29e,2019/5/21,8d0d,Nintendo Switch,138.02,website,direct,0
7a45362753756083,83ba0cf7,2020/5/10,04ac,Lenovo IdeaPad Gaming 3,930.64,website,direct,0
7a453bcf37f65245,9a5079bf,2019/5/10,8d0d,Nintendo Switch,162.78,website,direct,0
7a45bacd4d691449,d87199e2,2020/8/24,8d0d,Nintendo Switch,168,website,direct,0
7a45bacd4d691450,d87199e2,2020/8/24,8d0d,Nintendo Switch,168,website,direct,0
7a48ca5f12e92479,dad897c7,2020/2/29,ab0f,JBL Quantum 100 Gaming Headset,21.55,website,direct,1
7a49fee48c960042,8d61ad01,2019/12/26,2a50,27in 4K gaming monitor,359.98,mobile app,email,1
7a4d1d884452179,81990244,2020/3/19,891b,27in 4K gaming monitor,480,website,direct,1
7a50096ddd453602,7d806568,2020/9/9,e682,Nintendo Switch,168,website,direct,1
7a5942e953769990,a5439e0f,2019/11/19,8d0d,Nintendo Switch,168,website,direct,0
7a5a05f820343619,64e27efa,2019/1/10,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7a5bb12347624622,355fe03a,2019/9/8,54ed,Sony PlayStation 5 Bundle,1461.64,website,direct,1
7a5c35fac0b4129,02465c89,2020/11/17,9ef0,Lenovo IdeaPad Gaming 3,909.32,website,direct,1
7a5c63981ec13109,18e500c5,2020/4/15,8d0d,Nintendo Switch,124.54,website,direct,1
7a5ca39b27253631,7d8eec0d,2020/8/24,e682,Nintendo Switch,168,website,direct,0
7a5ecafd53933912,4c412f8a,2020/6/18,8d0d,Nintendo Switch,147.51,website,direct,1
7a5ed601dab83761,c5f957de,2020/7/19,8d0d,Nintendo Switch,155.42,website,direct,1
7a5f67e18fa77291,b66cdb8d,2020/1/27,e7e6,27in 4K gaming monitor,480,website,direct,1
7a5f7869d0389500,d4035904,2020/12/3,8d0d,Nintendo Switch,142.8,website,email,0
7a5f8cd8fa079487,bbbf4168,2020/7/3,8d0d,Nintendo Switch,168,website,direct,0
7a61461beca95712,e28fa538,2020/11/26,8d0d,Nintendo Switch,147.64,website,direct,1
7a64b80d01580012,bd083f30,2020/12/1,8315,JBL Quantum 100 Gaming Headset,23.64,mobile app,direct,1
7a70ad2ec3e5465,05bea6b8,2019/9/17,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7a7141886bc96269,e3e799ab,2019/4/25,b5f7,Nintendo Switch,167.98,mobile app,email,0
7a734d9d2b184299,c7490d7b,2020/5/27,e682,Nintendo Switch,168,website,direct,0
7a75908c9c173431,ad4f68ed,2020/7/3,8d0d,Nintendo Switch,155.42,website,direct,0
7a762b571cb57255,86a22205,2020/8/25,891b,27in 4K gaming monitor,308.12,website,direct,0
7a76bc7850c13241,19393d51,2019/1/9,8d0d,Nintendo Switch,142.8,website,direct,1
7a772107fde79689,bc33b204,2020/5/9,891b,27in 4K gaming monitor,220.64,website,email,1
7a780f1519471476,a8af99fb,2019/8/31,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7a7e49fa8e151969,799f0213,2019/7/2,891b,27in 4K gaming monitor,437.04,website,direct,0
7a82058d57f23570,32aac126,2020/6/15,e682,Nintendo Switch,155.42,website,direct,1
7a83f1d2e6f89792,d4c503c1,2020/9/18,8d0d,Nintendo Switch,168,website,direct,0
7a8746de29534995,4ee34eec,2020/10/5,e682,Nintendo Switch,168,website,direct,0
7a887fba3e727262,3be25276,2019/11/23,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7a8ea0c0c1b78623,b98d1a09,2020/3/13,8d0d,Nintendo Switch,168,website,direct,1
7a93b832ad992549,db02716d,2020/8/14,8d0d,Nintendo Switch,149.9,website,direct,1
7a9404b384f91827,d96221c3,2019/9/8,8d0d,Nintendo Switch,168,website,direct,1
7a9b3537ca865171,9a22dc69,2020/4/6,e682,Nintendo Switch,168,website,direct,0
7a9e92b4ed952297,7a679830,2020/2/27,ab0f,JBL Quantum 100 Gaming Headset,14.37,website,direct,1
7aa89a37ffa55652,82a4785a,2020/4/8,e682,Nintendo Switch,168,website,email,1
7ab6af1d81b65999,9c0a9238,2020/11/10,ab0f,JBL Quantum 100 Gaming Headset,24,website,email,0
7abb59e855943922,659dc848,2020/4/1,8d0d,Nintendo Switch,148.05,website,direct,0
7abeb1c3e16103297,f469ece5,2020/8/3,e682,Nintendo Switch,168,website,direct,0
7ac52cfbe3e101412,f003812d,2019/1/27,891b,27in 4K gaming monitor,480,website,direct,1
7acdb72476c27627,3cc1bf65,2020/3/23,8d0d,Nintendo Switch,168,website,direct,0
7aceef4684919680,293a217c,2020/6/2,e682,Nintendo Switch,155.42,website,direct,0
7ad0627eb3c77004,b5c866ad,2019/3/4,8d0d,Nintendo Switch,66.56,website,direct,0
7adff0a6ab0104002,f6294927,2020/5/22,8d0d,Nintendo Switch,150.02,website,direct,1
7ae7cc5eb9469855,a5038226,2020/12/22,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
7ae7cc5eb9469856,a5038226,2020/12/22,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7aec94aefcb104152,f68ea9d6,2020/12/7,8d0d,Nintendo Switch,160.34,website,email,0
7aed9b9be2d77276,b666d990,2019/11/8,891b,27in 4K gaming monitor,384,website,direct,0
7aedfb1937e100722,ee6d49b5,2020/12/13,e682,Nintendo Switch,158.9,website,direct,0
7af0ecc13c843512,64938d67,2020/8/13,8d0d,Nintendo Switch,168,website,direct,0
7af6dd423ae39854,5b34de85,2020/5/14,04ac,Lenovo IdeaPad Gaming 3,1198,website,direct,1
7afc7d8fbcc64826,9945cd04,2019/9/8,8d0d,Nintendo Switch,168,website,direct,1
7b02634739f77253,b65a377b,2020/9/25,8d4f,Dell Gaming Mouse,49.98,mobile app,email,1
7b04f2f115135201,4f56c3c0,2020/8/1,8d0d,Nintendo Switch,168,website,social media,1
7b07ce7db0a45450,6942172d,2020/5/14,8d0d,Nintendo Switch,142.8,website,direct,0
7b0c07d9abe99517,eb8c6a81,2019/2/15,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7b0eab050c492113,da095b5b,2019/5/12,ab0f,JBL Quantum 100 Gaming Headset,24,website,email,0
7b11baf20e550401,758a47e6,2020/3/31,8e5d,Nintendo Switch,161.72,mobile app,direct,1
7b1c8cefd9877962,b8063762,2019/10/5,8315,JBL Quantum 100 Gaming Headset,23.32,mobile app,email,1
7b1cc75f63e101991,f1500507,2020/3/9,891b,27in 4K gaming monitor,432,website,direct,1
7b1ce5e6552105771,fa5599a7,2020/9/4,891b,27in 4K gaming monitor,138.28,website,direct,0
7b23f35642930255,4330b879,2019/1/13,ab0f,JBL Quantum 100 Gaming Headset,25.38,website,direct,0
7b270933c5e4256,0296568a,2019/9/10,e682,Nintendo Switch,144.71,website,direct,1
7b2bc00ba1768803,a2abc4b6,2019/4/16,8d0d,Nintendo Switch,134.4,website,direct,0
7b2f4b9418938831,58c7293d,2020/3/30,8d0d,Nintendo Switch,151.2,website,direct,1
7b32f866b1791012,d770ed58,2020/4/14,8d0d,Nintendo Switch,168,website,direct,1
7b47e80517475957,b33dfcf7,2019/12/6,ab0f,JBL Quantum 100 Gaming Headset,24,website,email,1
7b4984c7c7f31420,4601466b,2020/6/21,8d0d,Nintendo Switch,146.02,website,direct,1
7b4be75e3cc9412,0f8a1546,2020/12/19,e7e6,27in 4K gaming monitor,480,website,direct,0
7b4f0de04a316143,2025f63d,2020/10/13,54ed,Sony PlayStation 5 Bundle,1682.25,website,direct,1
7b4f2e8e9f844288,667a78cc,2020/3/19,e7e6,27in 4K gaming monitor,403.25,website,direct,1
7b50547746f96336,e414755f,2020/9/28,e7e6,27in 4K gaming monitor,480,website,direct,0
7b59351b90476232,b3dbb667,2020/9/29,ab0f,JBL Quantum 100 Gaming Headset,25.47,website,direct,0
7b658ac131e81462,c04ae51e,2019/3/29,891b,27in 4K gaming monitor,480,website,direct,1
7b673d95d3732753,498f768a,2020/3/20,891b,27in 4K gaming monitor,408,website,direct,1
7b6aa69426c102659,f2ec026e,2020/1/25,8d0d,Nintendo Switch,148.67,website,direct,1
7b6aa69426c102660,f2ec026e,2020/1/25,8d0d,Nintendo Switch,148.67,website,direct,0
7b6c7fd74f325575,37bdecc9,2019/12/17,ab0f,JBL Quantum 100 Gaming Headset,24,website,email,0
7b6c7fd74f325576,37bdecc9,2019/12/17,ab0f,JBL Quantum 100 Gaming Headset,24,website,email,0
7b6de22efd252410,7ab05905,2020/5/14,8d0d,Nintendo Switch,126,website,direct,0
7b74f4008f318808,270aaf50,2019/11/1,8315,JBL Quantum 100 Gaming Headset,23.38,mobile app,direct,1
7b774c0f44d8467,0d499af4,2019/7/18,891b,27in 4K gaming monitor,416.33,website,email,1
7b803b4809b15956,1fa66a5c,2019/1/30,8d0d,Nintendo Switch,155.93,website,direct,0
7b80e6cf8fb41985,608a8cc8,2019/4/2,ab0f,JBL Quantum 100 Gaming Headset,24,website,email,0
7b86e65456d33999,4c7a9e06,2019/5/19,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
7b8d275a8e374926,b0cb6c5d,2020/11/28,54ed,Sony PlayStation 5 Bundle,1800,website,direct,0
7b8ff1c6fec67364,9f52ff97,2020/2/25,8d0d,Nintendo Switch,142.8,website,direct,0
7b956315b9554417,7f6590c4,2019/12/7,e682,Nintendo Switch,168,website,email,0
7b956315b9554418,7f6590c4,2019/12/7,e682,Nintendo Switch,168,website,email,0
7b95732581974789,b0770430,2020/10/26,8d0d,Nintendo Switch,168,website,direct,1
7b9724a7b2b30096,42c558e3,2020/11/29,e682,Nintendo Switch,168,website,direct,1
7b9a96dca9b48013,6f5b7043,2020/4/16,e682,Nintendo Switch,168,website,direct,1
7b9b31246c269445,a41fbb9e,2019/11/30,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
7b9b4c5d66051837,794295db,2020/4/19,ab0f,JBL Quantum 100 Gaming Headset,21.25,website,direct,0
7b9b9a07f7c82204,c238ddfb,2019/1/1,b5f7,Nintendo Switch,167.98,mobile app,direct,1
7b9e58eb85d28603,3f214b46,2020/7/4,ab0f,JBL Quantum 100 Gaming Headset,18.79,website,affiliate,0
7ba525d819d38485,57d98bff,2020/5/14,8d0d,Nintendo Switch,148.05,website,direct,0
7ba8072184569777,a4db2227,2020/6/9,891b,27in 4K gaming monitor,416.36,website,direct,0
7baa86b2cf984889,c8b44aae,2020/11/27,e682,Nintendo Switch,168,website,direct,0
7bab49a68eb103450,f4c2be72,2020/8/27,891b,27in 4K gaming monitor,467.2,website,direct,0
7bad350721d73505,ad7af284,2019/1/30,8d0d,Nintendo Switch,153.91,website,direct,0
7bb6699500630603,43f86032,2020/6/24,8315,JBL Quantum 100 Gaming Headset,23.12,mobile app,email,0
7bc2a0a7afa49416,7317951b,2020/7/26,8d0d,Nintendo Switch,177.11,website,direct,0
7bc7add5f4825513,379c4e61,2020/9/15,8d0d,Nintendo Switch,150.61,website,direct,1
7bc7add5f4825514,379c4e61,2020/9/15,8d0d,Nintendo Switch,150.61,website,direct,1
7bc9530f9a362615,93ae9104,2020/4/14,e7e6,27in 4K gaming monitor,401.53,website,direct,1
7bcc1cec11223373,322d35c3,2019/9/11,8d0d,Nintendo Switch,168,website,direct,1
7bce6cc59f818736,26ddd40f,2020/9/6,e682,Nintendo Switch,168,website,direct,0
7bcf9c597b317065,22b20fb9,2020/2/6,ab0f,JBL Quantum 100 Gaming Headset,18.27,website,direct,1
